estimated_delivery_date,actual_delivery_date,carrier_name,shipping_cost,destination_country,delivery_time_days,on_time,route
2013-10-15,2013-10-15,Truck,4390.98,Rwanda,0,1,Rwanda
2013-10-15,2013-11-08,Air,8604.7,Uganda,24,0,Uganda
2013-11-26,2013-10-10,Air,15181.0,Dominican Republic,-47,1,Dominican Republic
2014-01-24,2014-01-24,Truck,30981.39,Zambia,0,1,Zambia
2013-11-29,2013-11-29,Truck,13380.52,Rwanda,0,1,Rwanda
2013-12-31,2013-11-30,Air,4523.0,Guyana,-31,1,Guyana
2013-11-29,2014-02-05,Truck,6638.3,Rwanda,68,0,Rwanda
2013-12-31,2013-11-26,Air Charter,26340.0,Nigeria,-35,1,Nigeria
2013-12-31,2014-01-13,Truck,10900.0,Zimbabwe,13,0,Zimbabwe
2013-12-16,2013-12-16,Air,2431.36,Côte d'Ivoire,0,1,Côte d'Ivoire
2013-12-24,2013-12-27,Air,5819.7,Haiti,3,0,Haiti
2014-01-22,2013-12-16,Air,2431.39,Côte d'Ivoire,-37,1,Côte d'Ivoire
2013-11-15,2013-11-22,Air,771.9,Burundi,7,0,Burundi
2014-01-31,2014-01-10,Air Charter,49199.75,Nigeria,-21,1,Nigeria
2014-02-28,2014-02-25,Truck,2737.75,Rwanda,-3,1,Rwanda
2014-01-22,2014-02-11,Air,6333.0,South Sudan,20,0,South Sudan
2014-01-31,2014-02-18,Air,3051.95,Côte d'Ivoire,18,0,Côte d'Ivoire
2014-01-31,2014-02-17,Air,790.29,Uganda,17,0,Uganda
2014-02-28,2014-02-19,Truck,14509.09,Mozambique,-9,1,Mozambique
2014-02-28,2014-02-10,Air Charter,30936.1,Nigeria,-18,1,Nigeria
2014-02-28,2014-02-10,Air Charter,30936.1,Nigeria,-18,1,Nigeria
2014-04-11,2014-04-11,Truck,23776.42,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-03-28,2014-03-26,Air,18607.76,Côte d'Ivoire,-2,1,Côte d'Ivoire
2014-03-31,2014-03-24,Truck,7300.0,Zimbabwe,-7,1,Zimbabwe
2014-04-07,2014-04-07,Air,38560.67,Ghana,0,1,Ghana
2014-04-30,2014-04-14,Truck,39329.03,Côte d'Ivoire,-16,1,Côte d'Ivoire
2014-05-06,2014-04-17,Air Charter,29674.91,Nigeria,-19,1,Nigeria
2014-06-30,2014-04-25,Air,892.96,Guyana,-66,1,Guyana
2014-05-05,2014-05-06,Truck,5445.73,Rwanda,1,0,Rwanda
2014-05-06,2014-05-19,Truck,19564.23,Zambia,13,0,Zambia
2014-08-15,2014-08-15,Air,3298.78,"Congo, DRC",0,1,"Congo, DRC"
2014-07-31,2014-07-25,Truck,7048.57,Mozambique,-6,1,Mozambique
2014-06-27,2014-07-06,Truck,34837.8,Rwanda,9,0,Rwanda
2014-06-04,2014-06-03,Truck,32022.51,Côte d'Ivoire,-1,1,Côte d'Ivoire
2014-06-30,2014-06-10,Truck,5989.25,Tanzania,-20,1,Tanzania
2014-06-30,2014-06-06,Truck,12435.18,Tanzania,-24,1,Tanzania
2014-07-31,2014-07-25,Truck,11701.65,Mozambique,-6,1,Mozambique
2014-08-29,2014-09-23,Truck,1966.09,Zambia,25,0,Zambia
2014-09-30,2014-09-08,Truck,270.74,Côte d'Ivoire,-22,1,Côte d'Ivoire
2014-06-30,2014-06-20,Air Charter,28812.58,Nigeria,-10,1,Nigeria
2014-07-09,2014-07-09,Truck,22.29,Côte d'Ivoire,0,1,Côte d'Ivoire
2014-07-15,2014-07-09,Truck,2286.63,Côte d'Ivoire,-6,1,Côte d'Ivoire
2014-07-31,2014-07-25,Air,994.25,Burundi,-6,1,Burundi
2014-12-31,2014-08-14,Truck,2282.79,Rwanda,-139,1,Rwanda
2014-07-14,2014-09-03,Truck,1765.18,Zambia,51,0,Zambia
2014-11-30,2014-06-29,Truck,7500.0,Zimbabwe,-154,1,Zimbabwe
2014-07-31,2014-07-15,Truck,2676.0,Uganda,-16,1,Uganda
2014-07-31,2014-09-23,Truck,635.95,Zambia,54,0,Zambia
2014-08-29,2014-09-23,Truck,1335.02,Zambia,25,0,Zambia
2014-09-30,2014-09-03,Air Charter,26731.0,Nigeria,-27,1,Nigeria
2014-09-30,2014-09-03,Air Charter,61850.0,Nigeria,-27,1,Nigeria
2014-10-31,2014-10-10,Truck,4937.65,Zambia,-21,1,Zambia
2014-10-15,2014-10-14,Air,6220.48,Rwanda,-1,1,Rwanda
2014-10-31,2014-10-02,Truck,9410.57,Zambia,-29,1,Zambia
2014-10-01,2014-11-12,Truck,23340.84,Rwanda,42,0,Rwanda
2014-10-31,2014-10-30,Air Charter,14251.0,Nigeria,-1,1,Nigeria
2014-11-28,2014-10-30,Air Charter,1263.0,Nigeria,-29,1,Nigeria
2014-11-20,2014-11-20,Air,4373.84,Burundi,0,1,Burundi
2015-01-14,2014-11-13,Truck,1330.99,Rwanda,-62,1,Rwanda
2015-01-15,2014-12-17,Truck,6852.08,Uganda,-29,1,Uganda
2015-01-27,2015-01-09,Air,28001.97,Rwanda,-18,1,Rwanda
2015-01-31,2014-12-24,Truck,2232.42,Rwanda,-38,1,Rwanda
2015-01-30,2015-01-19,Truck,9264.13,Côte d'Ivoire,-11,1,Côte d'Ivoire
2015-01-30,2015-02-13,Air,5413.7,Haiti,14,0,Haiti
2015-01-30,2015-01-14,Air Charter,116593.0,Nigeria,-16,1,Nigeria
2015-02-17,2015-02-09,Air,41735.0,Uganda,-8,1,Uganda
2015-02-28,2015-02-19,Truck,274.51,Zambia,-9,1,Zambia
2015-03-06,2015-02-06,Truck,77960.08,Zimbabwe,-28,1,Zimbabwe
2015-02-27,2015-02-19,Truck,15715.08,Zambia,-8,1,Zambia
2015-02-27,2015-03-11,Truck,6443.5,Côte d'Ivoire,12,0,Côte d'Ivoire
2015-03-10,2015-03-27,Air,3989.81,Rwanda,17,0,Rwanda
2015-02-27,2015-03-25,Truck,46157.86,Zambia,26,0,Zambia
2015-05-29,2015-03-25,Air,7006.47,Burundi,-65,1,Burundi
2015-04-30,2015-03-18,Air Charter,65310.33,Nigeria,-43,1,Nigeria
2015-06-30,2015-06-09,Truck,708.23,Mozambique,-21,1,Mozambique
2015-05-29,2015-05-15,Truck,80039.1,Zambia,-14,1,Zambia
2015-06-30,2015-04-29,Air Charter,69097.98,Nigeria,-62,1,Nigeria
2015-06-30,2015-06-22,Truck,3610.0,Mozambique,-8,1,Mozambique
2015-06-30,2015-04-28,Air Charter,8228.24,Nigeria,-63,1,Nigeria
2015-06-30,2015-05-15,Air Charter,16941.0,Nigeria,-46,1,Nigeria
2015-06-30,2015-05-15,Air Charter,4065.0,Nigeria,-46,1,Nigeria
2009-10-23,2009-10-16,Air,2336.26,Côte d'Ivoire,-7,1,Côte d'Ivoire
2009-11-23,2009-11-03,Air,6061.01,Guyana,-20,1,Guyana
2009-12-01,2009-11-05,Air,5028.04,Côte d'Ivoire,-26,1,Côte d'Ivoire
2009-11-27,2009-12-02,Air,3228.26,Uganda,5,0,Uganda
2009-12-04,2009-12-02,Air,1211.48,Côte d'Ivoire,-2,1,Côte d'Ivoire
2009-12-04,2009-12-02,Air,1211.49,Côte d'Ivoire,-2,1,Côte d'Ivoire
2009-12-07,2009-12-02,Air,2697.65,Uganda,-5,1,Uganda
2009-12-10,2009-12-02,Air,1211.49,Côte d'Ivoire,-8,1,Côte d'Ivoire
2009-12-18,2009-12-07,Truck,15328.58,Zimbabwe,-11,1,Zimbabwe
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2009-12-09,2009-12-05,Air,750.9,Haiti,-4,1,Haiti
2010-01-15,2009-12-08,Truck,9942.26,Zambia,-38,1,Zambia
2010-01-15,2009-12-14,Truck,13844.72,Zambia,-32,1,Zambia
2010-02-26,2010-02-09,Air,4293.82,Guyana,-17,1,Guyana
2010-02-25,2010-02-18,Truck,9348.0,Uganda,-7,1,Uganda
2010-03-09,2010-03-02,Air,1949.42,Côte d'Ivoire,-7,1,Côte d'Ivoire
2010-03-24,2010-03-03,Air,6036.96,Haiti,-21,1,Haiti
2010-03-16,2010-03-15,Air,13122.39,Haiti,-1,1,Haiti
2010-04-19,2010-05-18,Air Charter,9736.1,Nigeria,29,0,Nigeria
2010-04-30,2010-03-25,Truck,2021.53,Uganda,-36,1,Uganda
2010-04-01,2010-03-25,Truck,16682.66,Uganda,-7,1,Uganda
2010-04-07,2010-03-25,Truck,1854.0,Uganda,-13,1,Uganda
2010-04-28,2010-03-25,Truck,3302.05,Uganda,-34,1,Uganda
2010-04-30,2010-04-16,Truck,8022.59,Zambia,-14,1,Zambia
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-07,2010-05-19,Air,1000.05,Uganda,12,0,Uganda
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-07-09,2010-05-03,Air,3299.67,Uganda,-67,1,Uganda
2010-05-10,2010-05-07,Air,19150.15,Côte d'Ivoire,-3,1,Côte d'Ivoire
2010-05-28,2010-05-31,Air,3833.17,Zimbabwe,3,0,Zimbabwe
2010-05-19,2010-05-19,Air,23890.83,Haiti,0,1,Haiti
2010-05-26,2010-05-27,Air,20654.81,Uganda,1,0,Uganda
2010-06-30,2010-06-22,Air,4600.45,Uganda,-8,1,Uganda
2010-07-09,2010-07-05,Air,5121.68,Côte d'Ivoire,-4,1,Côte d'Ivoire
2010-08-01,2010-07-21,Air,25670.1,Haiti,-11,1,Haiti
2010-08-31,2010-08-17,Air Charter,6147.18,Nigeria,-14,1,Nigeria
2010-09-30,2010-08-23,Air,16285.97,Uganda,-38,1,Uganda
2010-12-03,2010-12-03,Air,1979.75,Tanzania,0,1,Tanzania
2010-10-30,2010-11-23,Air,7816.45,Côte d'Ivoire,24,0,Côte d'Ivoire
2010-11-18,2010-11-10,Air Charter,20264.93,Nigeria,-8,1,Nigeria
2010-12-02,2010-11-29,Air,5166.39,Uganda,-3,1,Uganda
2010-12-02,2010-11-29,Truck,2559.88,Uganda,-3,1,Uganda
2011-04-01,2011-01-13,Truck,2355.79,Zambia,-78,1,Zambia
2011-01-31,2011-01-18,Truck,7487.51,Zambia,-13,1,Zambia
2011-02-11,2011-02-15,Truck,8045.77,Zambia,4,0,Zambia
2011-03-31,2011-03-15,Air,18611.93,Côte d'Ivoire,-16,1,Côte d'Ivoire
2011-03-31,2011-03-18,Truck,7765.17,Zimbabwe,-13,1,Zimbabwe
2011-03-10,2011-03-11,Air,3600.65,Ethiopia,1,0,Ethiopia
2011-04-18,2011-03-15,Air,16629.49,Uganda,-34,1,Uganda
2011-03-14,2011-04-20,Air,2080.2,Haiti,37,0,Haiti
2011-04-15,2011-04-05,Truck,4471.07,Zambia,-10,1,Zambia
2011-03-31,2011-06-07,Air,3380.36,Côte d'Ivoire,68,0,Côte d'Ivoire
2011-06-30,2011-06-07,Air,4516.67,Côte d'Ivoire,-23,1,Côte d'Ivoire
2011-03-31,2011-05-20,Truck,15697.15,Zimbabwe,50,0,Zimbabwe
2011-03-23,2011-06-07,Air,1355.31,Côte d'Ivoire,76,0,Côte d'Ivoire
2011-04-20,2011-05-03,Truck,4647.66,Uganda,13,0,Uganda
2011-06-06,2011-06-01,Truck,3397.95,Uganda,-5,1,Uganda
2011-06-20,2011-05-16,Air,3106.89,Guyana,-35,1,Guyana
2011-06-21,2011-05-11,Air Charter,12601.12,Nigeria,-41,1,Nigeria
2011-06-15,2011-07-06,Air Charter,13398.06,Nigeria,21,0,Nigeria
2011-08-10,2011-08-04,Truck,5491.01,Mozambique,-6,1,Mozambique
2011-07-15,2011-07-11,Truck,6801.72,Zambia,-4,1,Zambia
2011-08-01,2011-06-28,Truck,1661.0,Uganda,-34,1,Uganda
2011-04-28,2011-07-15,Truck,13838.17,Tanzania,78,0,Tanzania
2011-07-04,2011-06-09,Air,226.25,Ghana,-25,1,Ghana
2011-08-15,2011-08-11,Truck,2143.48,Zimbabwe,-4,1,Zimbabwe
2011-08-31,2011-09-01,Truck,3525.04,Mozambique,1,0,Mozambique
2011-07-19,2011-07-17,Air,14866.14,Haiti,-2,1,Haiti
2011-08-05,2011-08-16,Truck,3175.7,Tanzania,11,0,Tanzania
2011-09-30,2011-09-15,Truck,112.87,Mozambique,-15,1,Mozambique
2011-10-25,2011-08-05,Air,1771.26,Côte d'Ivoire,-81,1,Côte d'Ivoire
2011-09-26,2011-09-26,Truck,21077.51,Zambia,0,1,Zambia
2011-09-29,2011-09-26,Truck,21180.7,Zambia,-3,1,Zambia
2011-11-03,2011-09-28,Air Charter,18495.9,Nigeria,-36,1,Nigeria
2011-12-15,2011-09-28,Air,4338.44,Guyana,-78,1,Guyana
2011-10-14,2011-10-08,Air,13956.38,Côte d'Ivoire,-6,1,Côte d'Ivoire
2011-09-30,2011-09-29,Air,3148.12,Swaziland,-1,1,Swaziland
2011-09-29,2011-09-23,Truck,2094.34,Tanzania,-6,1,Tanzania
2011-10-31,2011-11-04,Truck,10370.59,Zambia,4,0,Zambia
2011-11-14,2011-11-21,Truck,481.71,Zimbabwe,7,0,Zimbabwe
2012-03-16,2011-10-13,Air Charter,21326.7,Nigeria,-155,1,Nigeria
2011-11-30,2011-11-21,Truck,3537.26,Zimbabwe,-9,1,Zimbabwe
2011-12-20,2011-11-19,Air,3296.34,Côte d'Ivoire,-31,1,Côte d'Ivoire
2011-11-17,2011-11-07,Air,22711.84,Swaziland,-10,1,Swaziland
2012-02-28,2011-11-28,Truck,889.94,Zambia,-92,1,Zambia
2011-12-20,2011-12-18,Air Charter,15322.73,Nigeria,-2,1,Nigeria
2012-01-19,2011-12-23,Truck,14325.71,Zambia,-27,1,Zambia
2012-03-12,2012-03-12,Truck,1698.83,Tanzania,0,1,Tanzania
2012-03-30,2012-02-13,Air,1221.01,Haiti,-46,1,Haiti
2012-03-22,2012-03-22,Air,91.42,"Congo, DRC",0,1,"Congo, DRC"
2012-03-22,2012-03-22,Air,522.42,"Congo, DRC",0,1,"Congo, DRC"
2012-03-22,2012-03-22,Air,522.42,"Congo, DRC",0,1,"Congo, DRC"
2012-03-30,2012-02-17,Truck,1831.41,Uganda,-42,1,Uganda
2012-04-11,2012-04-11,Truck,3279.25,Tanzania,0,1,Tanzania
2012-04-16,2012-03-27,Truck,7403.01,Uganda,-20,1,Uganda
2012-06-21,2012-03-27,Air,6340.2,Uganda,-86,1,Uganda
2012-06-29,2012-04-17,Air,585.42,Rwanda,-73,1,Rwanda
2012-06-20,2012-04-30,Air Charter,27441.22,Nigeria,-51,1,Nigeria
2012-06-29,2012-05-15,Air,15842.34,Rwanda,-45,1,Rwanda
2012-06-08,2012-06-01,Air,3253.88,Rwanda,-7,1,Rwanda
2012-06-29,2012-06-01,Air,26845.35,Rwanda,-28,1,Rwanda
2012-06-15,2012-06-01,Air,28202.0,Rwanda,-14,1,Rwanda
2012-07-10,2012-06-18,Air,1255.62,Guyana,-22,1,Guyana
2012-08-02,2012-07-10,Air Charter,21347.13,Nigeria,-23,1,Nigeria
2012-07-31,2012-07-30,Truck,8709.0,Zambia,-1,1,Zambia
2012-07-31,2012-07-31,Air,1845.31,Côte d'Ivoire,0,1,Côte d'Ivoire
2012-08-20,2012-08-14,Air Charter,18461.22,Nigeria,-6,1,Nigeria
2012-08-31,2012-08-23,Air,12688.85,Rwanda,-8,1,Rwanda
2012-10-01,2012-08-27,Truck,2128.15,Côte d'Ivoire,-35,1,Côte d'Ivoire
2012-10-30,2012-08-27,Truck,11874.85,Côte d'Ivoire,-64,1,Côte d'Ivoire
2012-10-30,2012-10-30,Truck,3293.34,Uganda,0,1,Uganda
2012-10-02,2012-08-27,Truck,11874.85,Côte d'Ivoire,-36,1,Côte d'Ivoire
2012-10-26,2012-10-26,Air,21567.19,Tanzania,0,1,Tanzania
2012-10-30,2012-10-30,Air,10095.9,Uganda,0,1,Uganda
2012-10-18,2012-10-18,Air,9325.16,Uganda,0,1,Uganda
2012-09-25,2012-09-03,Truck,7423.38,Zimbabwe,-22,1,Zimbabwe
2012-09-28,2012-09-10,Truck,12589.74,Côte d'Ivoire,-18,1,Côte d'Ivoire
2012-11-30,2012-10-10,Truck,3855.95,Mozambique,-51,1,Mozambique
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2012-11-06,2012-11-06,Air,15459.09,Nigeria,0,1,Nigeria
2012-11-19,2012-11-19,Truck,6933.76,Zimbabwe,0,1,Zimbabwe
2012-12-20,2012-11-28,Air,1616.45,Uganda,-22,1,Uganda
2012-12-19,2012-12-13,Truck,8194.09,Zimbabwe,-6,1,Zimbabwe
2012-12-13,2012-12-03,Truck,11320.56,Côte d'Ivoire,-10,1,Côte d'Ivoire
2013-02-28,2013-02-18,Truck,7579.6,Tanzania,-10,1,Tanzania
2013-01-09,2013-01-07,Truck,14050.13,Zambia,-2,1,Zambia
2013-01-31,2013-01-14,Truck,3487.55,Côte d'Ivoire,-17,1,Côte d'Ivoire
2013-02-11,2013-02-11,Air Charter,29780.5,Nigeria,0,1,Nigeria
2013-03-29,2013-03-01,Air,39037.7,Uganda,-28,1,Uganda
2013-04-30,2013-03-15,Air,3048.08,Haiti,-46,1,Haiti
2013-04-30,2013-03-23,Truck,15000.0,Zimbabwe,-38,1,Zimbabwe
2013-06-25,2013-03-22,Truck,5520.86,Zambia,-95,1,Zambia
2013-05-31,2013-03-14,Truck,9405.8,Zimbabwe,-78,1,Zimbabwe
2013-04-08,2013-04-16,Truck,4120.7,Mozambique,8,0,Mozambique
2013-05-31,2013-04-08,Truck,8600.0,Zimbabwe,-53,1,Zimbabwe
2013-04-24,2013-04-02,Air,1342.44,Dominican Republic,-22,1,Dominican Republic
2013-06-06,2013-06-20,Truck,7852.98,Mozambique,14,0,Mozambique
2013-06-28,2013-05-17,Air,735.24,South Sudan,-42,1,South Sudan
2013-06-04,2013-05-03,Air Charter,14547.55,Nigeria,-32,1,Nigeria
2013-05-31,2013-05-28,Truck,17650.15,Zambia,-3,1,Zambia
2013-05-28,2013-05-03,Air Charter,14547.55,Nigeria,-25,1,Nigeria
2013-07-06,2013-07-19,Truck,23753.64,Côte d'Ivoire,13,0,Côte d'Ivoire
2013-06-25,2013-06-07,Truck,11941.65,Zambia,-18,1,Zambia
2013-05-31,2013-05-30,Air Charter,20761.0,Nigeria,-1,1,Nigeria
2013-07-31,2013-07-18,Air,5718.69,Uganda,-13,1,Uganda
2013-07-31,2013-08-06,Truck,11133.66,Zimbabwe,6,0,Zimbabwe
2013-08-01,2013-07-23,Truck,1478.35,Côte d'Ivoire,-9,1,Côte d'Ivoire
2013-10-31,2013-08-21,Truck,1620.19,Côte d'Ivoire,-71,1,Côte d'Ivoire
2013-08-26,2013-08-26,Truck,1641.0,South Sudan,0,1,South Sudan
2013-08-16,2013-08-22,Air,1047.34,Burundi,6,0,Burundi
2013-08-15,2013-08-14,Truck,10807.98,Côte d'Ivoire,-1,1,Côte d'Ivoire
2013-11-13,2013-11-13,Truck,5950.16,Mozambique,0,1,Mozambique
2013-09-30,2013-09-20,Truck,3100.0,Zimbabwe,-10,1,Zimbabwe
2013-10-22,2013-10-22,Truck,4356.74,Zambia,0,1,Zambia
2013-09-18,2013-09-12,Air Charter,41352.75,Nigeria,-6,1,Nigeria
2013-09-30,2013-09-20,Truck,28864.27,Côte d'Ivoire,-10,1,Côte d'Ivoire
2013-10-14,2013-10-07,Air,1118.22,Guyana,-7,1,Guyana
2013-09-30,2013-10-11,Air,1149.07,Guyana,11,0,Guyana
2013-10-28,2013-11-01,Truck,1956.0,Tanzania,4,0,Tanzania
2014-01-24,2014-01-24,Truck,30981.39,Zambia,0,1,Zambia
2013-11-07,2013-10-21,Air Charter,20225.07,Nigeria,-17,1,Nigeria
2014-01-17,2014-01-17,Truck,11571.94,Rwanda,0,1,Rwanda
2014-01-31,2014-01-10,Air,3649.76,Côte d'Ivoire,-21,1,Côte d'Ivoire
2014-03-20,2014-03-28,Truck,16813.62,Mozambique,8,0,Mozambique
2014-02-14,2014-02-10,Truck,1500.0,Zimbabwe,-4,1,Zimbabwe
2014-01-17,2014-01-10,Air Charter,49199.75,Nigeria,-7,1,Nigeria
2014-01-31,2014-01-18,Air,8050.55,Côte d'Ivoire,-13,1,Côte d'Ivoire
2014-03-26,2014-03-26,Air,4676.4,"Congo, DRC",0,1,"Congo, DRC"
2014-05-29,2014-05-07,Truck,2352.52,Tanzania,-22,1,Tanzania
2014-02-14,2014-02-21,Truck,6007.2,Tanzania,7,0,Tanzania
2014-01-31,2014-03-19,Truck,6951.84,Uganda,47,0,Uganda
2014-02-28,2014-02-10,Air Charter,30936.1,Nigeria,-18,1,Nigeria
2014-03-03,2014-02-11,Truck,3481.29,Zimbabwe,-20,1,Zimbabwe
2014-03-25,2014-03-25,Truck,3526.69,Zambia,0,1,Zambia
2014-05-15,2014-05-07,Truck,2352.52,Tanzania,-8,1,Tanzania
2014-04-15,2014-04-17,Air Charter,29674.92,Nigeria,2,0,Nigeria
2014-04-30,2014-04-25,Air,1008.9,Côte d'Ivoire,-5,1,Côte d'Ivoire
2014-05-05,2014-04-25,Air,871.8,Guyana,-10,1,Guyana
2014-04-30,2014-04-22,Truck,34551.83,Côte d'Ivoire,-8,1,Côte d'Ivoire
2014-04-30,2014-05-12,Air,1955.22,Haiti,12,0,Haiti
2014-06-16,2014-05-17,Truck,14311.0,Rwanda,-30,1,Rwanda
2014-06-30,2014-05-16,Truck,44448.75,Côte d'Ivoire,-45,1,Côte d'Ivoire
2014-05-30,2014-05-30,Truck,15873.95,Zimbabwe,0,1,Zimbabwe
2014-05-30,2014-07-03,Truck,11085.83,Rwanda,34,0,Rwanda
2014-06-30,2014-05-09,Air Charter,45180.63,Nigeria,-52,1,Nigeria
2014-06-30,2014-05-09,Air Charter,45180.62,Nigeria,-52,1,Nigeria
2014-06-30,2014-06-03,Air,4353.04,Guyana,-27,1,Guyana
2014-06-16,2014-06-17,Air,3150.3,Zambia,1,0,Zambia
2014-07-09,2014-07-18,Truck,227.19,Mozambique,9,0,Mozambique
2014-07-31,2014-10-06,Truck,9384.0,Mozambique,67,0,Mozambique
2014-06-30,2014-06-24,Truck,2994.62,Tanzania,-6,1,Tanzania
2014-09-30,2014-06-20,Truck,31514.85,Zimbabwe,-102,1,Zimbabwe
2014-07-30,2014-07-11,Truck,13770.65,Zimbabwe,-19,1,Zimbabwe
2014-09-30,2014-09-05,Truck,166.96,Mozambique,-25,1,Mozambique
2014-08-15,2014-08-15,Truck,9360.14,Mozambique,0,1,Mozambique
2014-08-29,2014-11-05,Truck,1482.7,Mozambique,68,0,Mozambique
2014-07-31,2014-07-25,Truck,8635.96,Zambia,-6,1,Zambia
2014-08-30,2014-07-25,Truck,2413.89,Zambia,-36,1,Zambia
2014-07-30,2014-08-01,Air,1511.4,Rwanda,2,0,Rwanda
2014-08-29,2014-09-29,Truck,19379.94,Tanzania,31,0,Tanzania
2014-08-29,2014-09-02,Truck,10944.73,Zambia,4,0,Zambia
2014-08-31,2014-10-27,Truck,6507.33,Mozambique,57,0,Mozambique
2014-09-30,2014-10-24,Air,5580.44,"Congo, DRC",24,0,"Congo, DRC"
2014-09-15,2014-09-19,Air,5603.78,Rwanda,4,0,Rwanda
2014-11-27,2014-11-27,Air,3028.36,"Congo, DRC",0,1,"Congo, DRC"
2014-10-31,2014-09-25,Truck,1332.7,Uganda,-36,1,Uganda
2014-09-30,2014-10-02,Truck,1157.78,Zambia,2,0,Zambia
2014-11-30,2014-09-23,Truck,4329.61,Zambia,-68,1,Zambia
2014-09-30,2014-10-31,Air,863.24,Guyana,31,0,Guyana
2014-11-24,2014-10-30,Truck,891.65,Zimbabwe,-25,1,Zimbabwe
2015-01-30,2015-01-23,Truck,7585.82,Tanzania,-7,1,Tanzania
2014-11-28,2014-12-02,Truck,7726.12,Côte d'Ivoire,4,0,Côte d'Ivoire
2014-11-28,2014-12-02,Truck,20052.11,Côte d'Ivoire,4,0,Côte d'Ivoire
2015-01-30,2014-12-19,Truck,42947.44,Côte d'Ivoire,-42,1,Côte d'Ivoire
2015-01-30,2015-01-05,Truck,6948.04,Uganda,-25,1,Uganda
2015-01-30,2014-12-29,Air Charter,5798.14,Nigeria,-32,1,Nigeria
2015-01-30,2014-12-29,Air Charter,194623.44,Nigeria,-32,1,Nigeria
2015-01-30,2015-02-19,Truck,22520.71,Zambia,20,0,Zambia
2015-01-30,2015-01-14,Air Charter,69737.0,Nigeria,-16,1,Nigeria
2015-02-16,2015-01-30,Truck,2055.25,Uganda,-17,1,Uganda
2015-02-16,2015-03-12,Truck,4916.0,Tanzania,24,0,Tanzania
2015-02-28,2015-02-05,Air Charter,51645.79,Nigeria,-23,1,Nigeria
2015-02-03,2015-02-10,Air,14056.46,Uganda,7,0,Uganda
2015-03-31,2015-03-20,Air,1061.37,Rwanda,-11,1,Rwanda
2015-03-02,2015-03-10,Air Charter,43055.82,Nigeria,8,0,Nigeria
2015-05-15,2015-05-25,Truck,43219.06,Zambia,10,0,Zambia
2015-06-16,2015-05-25,Air,973.2,"Congo, DRC",-22,1,"Congo, DRC"
2015-06-30,2015-04-15,Air Charter,134.0,Nigeria,-76,1,Nigeria
2015-06-30,2015-04-29,Air Charter,1871.34,Nigeria,-62,1,Nigeria
2015-06-30,2015-06-02,Air Charter,68103.71,Nigeria,-28,1,Nigeria
2015-07-15,2015-07-09,Truck,8402.24,Uganda,-6,1,Uganda
2015-07-16,2015-06-28,Air,4257.91,Cameroon,-18,1,Cameroon
2009-12-04,2009-12-02,Air,1211.48,Côte d'Ivoire,-2,1,Côte d'Ivoire
2009-12-01,2009-12-02,Air,1211.48,Côte d'Ivoire,1,0,Côte d'Ivoire
2009-11-30,2009-12-02,Air,9044.65,Uganda,2,0,Uganda
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2009-12-18,2009-12-18,Air Charter,11637.64,Nigeria,0,1,Nigeria
2009-12-25,2009-12-21,Air,1062.95,Haiti,-4,1,Haiti
2010-02-15,2010-01-15,Air,2990.92,Uganda,-31,1,Uganda
2010-01-29,2010-01-22,Air,19480.97,Nigeria,-7,1,Nigeria
2010-03-05,2010-03-03,Air,12016.69,Haiti,-2,1,Haiti
2010-05-10,2010-02-19,Air,7779.96,Côte d'Ivoire,-80,1,Côte d'Ivoire
2010-03-10,2010-03-02,Air,1949.41,Côte d'Ivoire,-8,1,Côte d'Ivoire
2010-05-17,2010-04-14,Truck,3423.26,Mozambique,-33,1,Mozambique
2010-03-26,2010-03-25,Truck,3522.52,Uganda,-1,1,Uganda
2010-06-02,2010-04-22,Air,1758.6,Uganda,-41,1,Uganda
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-05-31,2010-05-18,Air Charter,9736.1,Nigeria,-13,1,Nigeria
2010-06-30,2010-05-25,Air,1721.53,Guyana,-36,1,Guyana
2010-05-03,2010-05-03,Air,14467.75,Uganda,0,1,Uganda
2010-06-11,2010-05-03,Air,4159.73,Uganda,-39,1,Uganda
